,2nd Iteration Candidates,TweetSentence,hashtags,phase1Candidates,sentID,tweetID,user,completeness,candidates_with_label
163,"['fisa warrant', 'carter page']",A FISA warrant was granted for Carter Page huh???,nan,FISA::*1*||Carter Page::*6*7*||,0,108,MarvB_,True,"[('fisa warrant', 'b'), ('carter page', 'g')]"
164,[],45* not looking good at all.,nan,,1,108,MarvB_,True,[]
165,['new'],New details have emerged in  probes,TrumpRussia,,0,109,Amour_Beignets,True,"[('new', 'b')]"
166,[],Everything you said is true,nan,,0,110,mary_sturino,True,[]
167,[],Lock them all up!,"Trumprussia, RussiaGate",nan,0,111,BillCar62820023,True,[]
168,"['flynn', 'page', 'trump']","FLYNN, PAGE, TRUMP is responsible and should be impeached    GRRRR","Trumprussia, RussiaGate",PAGE::*1*||TRUMP::*2*||,1,111,BillCar62820023,True,"[('flynn', 'g'), ('page', 'g'), ('trump', 'g')]"
169,['see'],nothing to see here move along pay no attention to the man behind the curtain,nan,nan,0,112,LauraJSilverman,True,"[('see', 'b')]"
170,[],Weakness spreads like fear whenever any such piece fails,nan,,0,113,JerryLingle,True,[]
171,[],That fear begets true confessions.,nan,,1,113,JerryLingle,True,[]
172,[],Hallelujah Gen. Flynn - Mr. Asshole Yellow Belly,nan,Hallelujah Gen. Flynn::*0*1*2*||Asshole Yellow Belly::*5*6*7*||,2,113,JerryLingle,True,[]
173,"['spicer', 'carter page']",Spicer owes Carter Page...,nan,Carter Page::*2*3*||,0,114,RockShrimp,True,"[('spicer', 'g'), ('carter page', 'g')]"
174,"['carter page', 'sounds', 'name', 'james bond']",It's just so fitting that Carter Page sounds like the name of a very lame James Bond ripoff character.,nan,Carter Page::*5*6*||James Bond::*15*16*||,0,115,nmehranfar91,True,"[('carter page', 'g'), ('sounds', 'b'), ('name', 'b'), ('james bond', 'na')]"
175,"['obama', 'germany']",Maybe Obama is seeking asylum in Germany,nan,Obama::*1*||Germany::*6*||,0,116,cwa92464,True,"[('obama', 'g'), ('germany', 'g')]"
176,['carter page'],"Wait, didn't @maddow crack this can of Carter Page open like, 3 weeks ago?",nan,Carter Page::*7*8*||,0,117,realdasein,True,"[('carter page', 'g')]"
177,[],Or someone else..?,nan,,1,117,realdasein,True,[]
178,['stay'],Let's stay focused on,"TrumpRussia, RussiaGate",,0,118,BCaliNYC,True,"[('stay', 'b')]"
179,"['comey', 'time', 'hillary', 'us']","Comey was doing all this during the time he dropped that Hillary letter on us, btw.",nan,Hillary::*11*||,0,119,GottaLaff,True,"[('comey', 'g'), ('time', 'b'), ('hillary', 'g'), ('us', 'b')]"
180,['fbi'],Why did the FBI suppress the Carter Page story?,nan,FBI::*3*||Carter Page::*6*7*||,0,120,RoguePOTUStaff,True,"[('fbi', 'g')]"
181,['stupid'],This is less important than a stupid email server??,nan,,1,120,RoguePOTUStaff,True,"[('stupid', 'b')]"
182,[],Dude acts like he's on meth.,nan,,0,121,palesnightngale,True,[]
183,[],Sucky liar *and* a tweaker.,nan,,1,121,palesnightngale,True,[]
184,['carter page'],Carter Page,nan,nan,0,122,mrKeithBrennan,True,"[('carter page', 'g')]"
185,['holy'],"Many ""holy sh*t""s:",nan,,0,123,hslatkin,True,"[('holy', 'g')]"
186,"['probable', 'russian agent', 'trump']",- probable cause that Russian agent was on Trump campaign,nan,Russian::*4*||Trump::*8*||,1,123,hslatkin,True,"[('probable', 'b'), ('russian agent', 'b'), ('trump', 'g')]"
187,"['comey', 'hrc']","- Comey sat on this, made hay over HRC",nan,Comey::*1*||HRC::*8*||,2,123,hslatkin,True,"[('comey', 'g'), ('hrc', 'b')]"
188,"['page', 'mlk']",- Page sez he's like MLK,nan,Page::*1*||MLK::*5*||,3,123,hslatkin,True,"[('page', 'g'), ('mlk', 'g')]"
189,"['trump', 'knew', 'fisa warrant', 'carter page', 'russia']",Trump has access to Intel..He knew of FISA Warrant/Carter Page &amp; still said no when asked if his campaign was n contact w/ Russia,inners,Intel::*4*||FISA Warrant::*8*9*||Carter Page::*10*11*||Russia::*25*||,0,124,battletested5,True,"[('trump', 'g'), ('knew', 'b'), ('fisa warrant', 'b'), ('carter page', 'g'), ('russia', 'g')]"
190,"['fisa', 'fbi', 'carter']",@AnnCoulter Wow let's talk about FISA that FBI took out on Carter Page 2016.,nan,FISA::*5*||FBI::*7*||Carter Page 2016::*11*12*13*||,0,125,llewis88,True,"[('fisa', 'g'), ('fbi', 'g'), ('carter', 'g')]"
191,"['fbi', 'carter page', 'comey', 'bogus', 'clinton']",FBI was monitoring Carter Page WTF did Comey come up with those Bogus emails about Clinton @SMShow @OccupyDemocrats @JohnFugelsang @funder,nan,Carter Page::*3*4*||Comey::*7*||Bogus::*12*||Clinton::*15*||,0,126,montetjwitter11,False,"[('fbi', 'g'), ('carter page', 'g'), ('comey', 'g'), ('bogus', 'na'), ('clinton', 'a')]"
192,"['fbi', 'fisa warrant']",****FBI obtained FISA warrant to monitor former Trump adviser Carter Page****,nan,FISA::*2*||Trump::*7*||Carter Page::*9*10*||,0,127,jerZboyUSA,True,"[('fbi', 'g'), ('fisa warrant', 'b')]"
193,['sam clovis'],@shaltsch Sam Clovis.,nan,Sam Clovis::*1*2*||,0,128,ChristinLuvsSno,True,"[('sam clovis', 'na')]"
194,"['comey', 'october']","Comey didn't announce this but on October 28, he went out of his way to announce the non-story of Clinton's emails",nan,October 28::*6*7*||Clinton's::*19*||,0,129,kevinmartin823,True,"[('comey', 'g'), ('october', 'na')]"
195,['russian agent'],...because he was a Russian agent.,TrumpRussia,Russian::*4*||,0,130,GretchenVork,True,"[('russian agent', 'b')]"
196,['trump'],On Trump's campaign team.,TrumpRussia,Trump's::*1*||,1,130,GretchenVork,True,"[('trump', 'g')]"
197,"['fisa warrant', 'carter page', 'best']",We just found out about FISA Warrant n Carter Page and this is the best @realDonaldTrump can come up with to distract?,nan,FISA Warrant::*5*6*||Carter Page::*8*9*||,0,131,michaelclark50,True,"[('fisa warrant', 'b'), ('carter page', 'g'), ('best', 'b')]"
198,['time'],Jail time,nan,,0,132,NazDreaming,True,"[('time', 'b')]"
199,['us'],"Let us not be distracted by ignorance, @PressSec",nan,,0,133,cthebones1,True,"[('us', 'b')]"
200,"['fbi', 'probable', 'trump', 'carter page', 'russia', 'got', 'fisa warrant']",FBI had probable cause that Trump adviser Carter Page was acting as a foreign agent for Russia &amp; got a FISA warrant,nan,Trump::*5*||Carter Page::*7*8*||Russia::*16*||FISA::*20*||,0,134,LauraJSilverman,True,"[('fbi', 'g'), ('probable', 'b'), ('trump', 'g'), ('carter page', 'g'), ('russia', 'g'), ('got', 'b'), ('fisa warrant', 'b')]"
201,['one'],Whichever one doesnt want to be thrown from a building or poisoned,"racetowitsec, kremlinklan, putinspuppet",,0,135,coachcommnsense,True,"[('one', 'b')]"
202,"['fbi', 'last', 'monitor carter page']",A warrant was issued to FBI last summer to monitor Carter Page who was acting as an agent of Russia,nan,FBI::*5*||Carter Page::*10*11*||Russia::*19*||,0,136,Anti_DJTrump,True,"[('fbi', 'g'), ('last', 'b'), ('monitor carter page', 'b')]"
203,['putin puppet show'],@JoeNBC PUTIN Puppet Show Is Now.,nan,PUTIN Puppet Show::*1*2*3*||,0,137,Bulldawg2482,True,"[('putin puppet show', 'na')]"
204,"['judy', 'humor']",...Punch &amp; Judy Without the Humor.,nan,Judy::*2*||Humor::*5*||,1,137,Bulldawg2482,True,"[('judy', 'na'), ('humor', 'na')]"
205,['carter page'],...Was Carter Page in Janesville WI in September?,nan,nan,2,137,Bulldawg2482,True,"[('carter page', 'g')]"
206,[],Simple Question Yes or No,nan,nan,3,137,Bulldawg2482,True,[]
207,[],@leyles7 Me too.,nan,,0,138,delvish,True,[]
208,['carter page'],Have heard about Carter Page?,nan,Carter Page::*3*4*||,1,138,delvish,True,"[('carter page', 'g')]"
209,"['fbi', 'fisa warrant', 'last', 'russia']",FBI requested a FISA warrant last year to follow his activities in Russia,nan,FISA::*3*||Russia::*12*||,2,138,delvish,True,"[('fbi', 'g'), ('fisa warrant', 'b'), ('last', 'b'), ('russia', 'g')]"
210,[],Yawn,nan,nan,0,139,CharlieFGordon1,True,[]
211,"['carter page', 'judge', 'fisa', 'evidence', 'two', 'russian']","@washingtonpost Dear Carter Page, if a judge granted the FISA, THERE WAS EVIDENCE such as you meeting with two known Russian spies.",nan,Carter Page::*2*3*||FISA::*9*||EVIDENCE::*12*||Russian::*20*||,0,140,Conscience4,True,"[('carter page', 'g'), ('judge', 'b'), ('fisa', 'g'), ('evidence', 'b'), ('two', 'b'), ('russian', 'g')]"
212,[],Traitorous!,nan,nan,1,140,Conscience4,True,[]
213,[],Mutiny from stern to bow,nan,,0,141,toyns,True,[]
214,[],"Ah, but I was so much older then, I'm younger than that now",nan,,1,141,toyns,True,[]
215,"['probable', 'page']","""probable cause to believe Page was acting as an agent of a foreign power""",nan,Page::*4*||,0,142,KPCCofframp,True,"[('probable', 'b'), ('page', 'g')]"
216,[],Maxine Waters is DA WOMAN.,nan,nan,0,143,aliasvaughn,True,[]
217,"['go', 'real', 'russia']","THANK YOU for not EVER letting go of the REAL scandal: TREASON, collusion with Russia.",nan,REAL::*9*||TREASON::*11*||Russia::*14*||,1,143,aliasvaughn,True,"[('go', 'b'), ('real', 'b'), ('russia', 'g')]"
218,"['fbi granted fisa warrant', '2monitor trump', 'carter page.fisa', 'probable', 'dt']",WashPost: FBI granted FISA warrant 2monitor Trump policy adviser Carter Page.FISA court found probable cause DT aide acting as foreign agent,nan,FBI::*1*||FISA::*3*||2monitor Trump::*5*6*||Carter Page.FISA::*9*10*||DT::*15*||,0,144,Edwards20170125,True,"[('fbi granted fisa warrant', 'b'), ('2monitor trump', 'na'), ('carter page.fisa', 'na'), ('probable', 'b'), ('dt', 'na')]"
219,"['lot', 'carter page']","@normative Which says a LOT about Carter Page,",nan,LOT::*4*||Carter Page::*6*7*||,0,145,JustCallMeEd,True,"[('lot', 'b'), ('carter page', 'g')]"
220,"['fbi', 'fisa warrant', 'carter page']",FBI Counterintelligence Obtained  FISA Warrant For Carter Page,"inners, maddow, lastword, TrumpRussia, Russiagate",nan,0,146,deck449,True,"[('fbi', 'g'), ('fisa warrant', 'b'), ('carter page', 'g')]"
221,"['trump', 'flynn', 'carter page']",@proust1974 He was so close to Trump that Flynn said he never even met Carter Page iirc.,nan,Trump::*6*||Flynn::*8*||Carter Page::*14*15*||,0,147,PositiveInt,True,"[('trump', 'g'), ('flynn', 'g'), ('carter page', 'g')]"
222,"['carter page', 'russian']",Carter Page had other contacts with Russian operatives that have not been publicly disclosed.,TrumpRussia,Carter Page::*0*1*||Russian::*6*||,0,148,JebBoosh,True,"[('carter page', 'g'), ('russian', 'g')]"
223,"['gop', 'dem']",GOP and DEM,nan,nan,0,149,tiwhitter,True,"[('gop', 'g'), ('dem', 'na')]"
224,"['besides carter page', 'wh']",@Reuters Besides Carter Page acting as a foreign agent there has to be alot more in the WH.,nan,Besides Carter Page::*1*2*3*||WH::*17*||,0,150,gs619usmc,True,"[('besides carter page', 'na'), ('wh', 'na')]"
225,['comey'],Comey is a POS.,nan,nan,0,151,truth_trumpet,True,"[('comey', 'g')]"
226,"['weiner', 'knew', 'fisa warrant']","Major press event with Weiner email, but he KNEW about FISA warrant.",nan,Weiner::*4*||KNEW::*8*||FISA::*10*||,1,151,truth_trumpet,True,"[('weiner', 'na'), ('knew', 'b'), ('fisa warrant', 'b')]"
227,['trump'],"Did it anyway, knowing the result would help tRump.",nan,,2,151,truth_trumpet,True,"[('trump', 'g')]"
228,[],What a tangled web they weave...,nan,,0,152,notherringfarts,True,[]
229,"['intel', 'fbi']",I'm so grateful for our Intel community and FBI who will untangle all of it and lock them up!,nan,Intel::*5*||FBI::*8*||,1,152,notherringfarts,True,"[('intel', 'na'), ('fbi', 'g')]"
230,['carter page'],@maddow Seems Carter Page drew the short straw.,AllColluded,Carter Page::*2*3*||,0,153,Aneetchkoo,True,"[('carter page', 'g')]"
231,"['trump', 'co', 'page', 'fbi', 'take', 'russian']",Trump &amp; Co. offering up Page to FBI to take the blame for Russian interference.,AllColluded,Co::*2*||Page::*5*||FBI::*7*||Russian::*13*||,1,153,Aneetchkoo,True,"[('trump', 'g'), ('co', 'na'), ('page', 'g'), ('fbi', 'g'), ('take', 'b'), ('russian', 'g')]"
232,[],Check this out!,Fiverr,nan,0,154,newton_engineer,True,[]
233,[],I will do computer networking and IT security on   Sean Spicer Carter Page,Fiverr,Sean Spicer Carter Page::*9*10*11*12*||,1,154,newton_engineer,True,[]
234,[],@DoctorPeterD @thehill We have seen what happens.,nan,,0,155,TespGames,True,[]
235,['carter page'],Carter Page was unmasked (it's in the press) and all signs point toward the former administration.,nan,Carter Page::*0*1*||,1,155,TespGames,True,"[('carter page', 'g')]"
236,[],1/2,nan,nan,2,155,TespGames,True,[]
237,"['warrant on carter page', 'shows']",Warrant on Carter Page shows we no longer have smoke.,nan,Warrant on Carter Page::*0*1*2*3*||,0,156,MichaelCastner,True,"[('warrant on carter page', 'na'), ('shows', 'b')]"
238,[],We have extreme heat.,nan,,1,156,MichaelCastner,True,[]
239,['acting atty general'],Acting Atty General must appoint a SpecΓÇª,nan,Acting Atty General::*0*1*2*||Spec::*6*||,2,156,MichaelCastner,True,"[('acting atty general', 'na')]"
240,"['fbi', 'fisa warrant']",BREAKING: FBI obtained FISA warrant to monitor former Trump adviser Carter Page  by  via @c0nvey,funder,FBI::*1*||FISA::*3*||Trump::*8*||Carter Page::*10*11*||,0,157,susan_dover,True,"[('fbi', 'g'), ('fisa warrant', 'b')]"
241,[],March 2016:,nan,nan,0,158,ekcj1234,True,[]
242,"['good lord', 'trump']",@cnnbrk @Evan_McMullin Good Lord how many scandals can Trump  et al generate in a day?,nan,Good Lord::*2*3*||Trump::*8*||,0,159,GirlOnFireSally,True,"[('good lord', 'na'), ('trump', 'g')]"
243,['carter page fisa'],Carter Page FISA story and now this,nan,Carter Page FISA::*0*1*2*||,1,159,GirlOnFireSally,True,"[('carter page fisa', 'na')]"
244,"['carter', 'fbi']",Carter  fbi warrant,trumprussia,,0,160,lsfarmer311,True,"[('carter', 'g'), ('fbi', 'g')]"
245,['carter page'],"Place you bets, I say @realDonaldTrump will be out of office in next 12 months And @mike_pence needs to follow him too  ""Carter Page""",nan,Carter Page::*22*23*||,0,161,Itsafairday,True,"[('carter page', 'g')]"
246,"['shit', 'chris hayes']",I remember his shit eating grin when Chris Hayes was interviewing him on,"Trumprussia, TrumpRussiaCollusion, russiagate",Chris Hayes::*7*8*||,0,162,RWTrollPatrol,True,"[('shit', 'b'), ('chris hayes', 'na')]"
247,"['almost', 'carter', 'big']",Almost a year later the Carter Page FISA news drops and this is BIG news?,nan,Carter Page FISA::*5*6*7*||BIG::*13*||,0,163,TheLabeler5000,True,"[('almost', 'b'), ('carter', 'g'), ('big', 'b')]"
248,['dems'],(Sarcasm) Dems working overtime to blow it up!,nan,Dems::*1*||,1,163,TheLabeler5000,True,"[('dems', 'g')]"
249,"['one', 'two', 'fbi', 'hillary clinton']","One of the two presidential candidates was under FBI investigation on Election Day, &amp; it wasnt Hillary Clinton.",TrumpRussia,FBI::*8*||Election Day::*11*12*||Hillary Clinton::*16*17*||,0,164,PunchTrumpUS,False,"[('one', 'b'), ('two', 'b'), ('fbi', 'g'), ('hillary clinton', 'a')]"
250,['carter page'],Carter Page,TrumpRussia,nan,1,164,PunchTrumpUS,True,"[('carter page', 'g')]"
251,"['hrc', 'white', 'big']","@FBI BUT WENT AFTER HRC, NOW WE HAVE A LUNATIC IN THE WHITE HOUSE AND U HAVE BIG RESPONSIBILITY FOR THIS",nan,nan,0,165,PamBattistella,True,"[('hrc', 'b'), ('white', 'b'), ('big', 'b')]"
252,"['fbi', 'fisa warrant']",FBI obtained FISA warrant to monitor former Trump adviser Carter Page makes Comey's subsequent actions all the more unfathomable.,nan,FISA::*2*||Trump::*7*||Carter Page::*9*10*||Comey's::*12*||,0,166,PunchTrumpUS,True,"[('fbi', 'g'), ('fisa warrant', 'b')]"
253,"['carter page', 'trump', 'last', 'fbi']","Carter Page, Former Trump Adviser, Monitored Last Summer By FBI Over  Contacts",Russian,nan,0,167,livechannelfeed,True,"[('carter page', 'g'), ('trump', 'g'), ('last', 'b'), ('fbi', 'g')]"
254,"['one', 'real', 'page']",this one is a real page turner,nan,nan,0,168,IamConiglio,True,"[('one', 'b'), ('real', 'b'), ('page', 'g')]"
255,['wapo'],@SenateGOP @washingtonpost  featured in a different WAPO article,trumpRussia,WAPO::*6*||,0,169,Ban_Pres_Bannon,True,"[('wapo', 'g')]"
256,"['news of fisa warrant', 'carter page', 'flynn', 'trump']","News of FISA Warrant against Carter Page, continuing silence on Flynn, fits inference they've nailed Trump.",nan,News of FISA Warrant::*0*1*2*3*||Carter Page::*5*6*||Flynn::*10*||Trump::*15*||,0,170,KeithOlbermann,True,"[('news of fisa warrant', 'na'), ('carter page', 'g'), ('flynn', 'g'), ('trump', 'g')]"
257,[],From 4/4,nan,nan,1,170,KeithOlbermann,True,[]
258,"['obama', 'irs']","The Obama administration used the national security intelligence apparatus against its political enemies, because the IRS wasn't enough.",nan,Obama::*1*||IRS::*15*||,0,171,lheal,True,"[('obama', 'g'), ('irs', 'na')]"
259,"['united airlines', 'carter page', 'devin nunes', 'sean spicer']","United Airlines thanks Carter Page, Devin Nunes and most importantly Sean Spicer",nan,United Airlines::*0*1*||Carter Page::*3*4*||Devin Nunes::*5*6*||Sean Spicer::*10*11*||,0,172,sabrinasingh24,False,"[('united airlines', 'na'), ('carter page', 'g'), ('devin nunes', 'g'), ('sean spicer', 'a')]"
260,"['trump', 'right', 'pbo']",I know you are not trying to say Trump was right about illegal wiretapping by PBO.,nan,Trump::*8*||PBO::*15*||,0,173,upsnodowns,True,"[('trump', 'g'), ('right', 'b'), ('pbo', 'na')]"
261,"['legal fisa', 'fbi']",Worst spin of a legal FISA warrant by FBI.... ever.,nan,FISA::*5*||FBI::*8*||,1,173,upsnodowns,True,"[('legal fisa', 'na'), ('fbi', 'g')]"
262,[],But her eemmmaaaaiiiiiiiiilllllllllllsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,nan,,0,174,RSWestmoreland,True,[]
263,"['sean spicer', 'hitler']",TRUMPLAND TODAY Sean Spicer says Hitler didn't gas anyone.,nan,Sean Spicer::*2*3*||Hitler::*5*||,0,175,joesentme,False,"[('sean spicer', 'a'), ('hitler', 'g')]"
264,"['carter page', 'fbi']",Carter Page says FBI surveillance of him is like spying on Martin Luther King,nan,Carter Page::*0*1*||FBI::*3*||Martin Luther King::*11*12*13*||,1,175,joesentme,True,"[('carter page', 'g'), ('fbi', 'g')]"
265,['us'],NOT breaking- (to those of us paying attention ) thanks to @LouiseMensch,nan,,0,176,sahmiya_says_GO,True,"[('us', 'b')]"
266,[],"But those @HillaryClinton emails........(looking for ""head exploding"" emoji)",nan,,0,177,Aiims1742,True,[]
267,"['tease', 'carter page', 'go', 'tease']","I created this Tease for ""carter page"" using T. Go to  to create &amp; share a Tease for any topic.",nan,Tease::*3*||Go::*9*||Tease::*16*||,0,178,TipTop_News,True,"[('tease', 'na'), ('carter page', 'g'), ('go', 'b'), ('tease', 'na')]"
268,"['get', 'evidence']",It's like they don't get that what's been confirmed here is that there is major evidence of collusion.,nan,,0,179,IsobelCarr,True,"[('get', 'b'), ('evidence', 'b')]"
269,"['tell', 'msm']",Will someone tell the MSM?,nan,MSM::*4*||,0,180,RedStateRule,True,"[('tell', 'b'), ('msm', 'g')]"
270,[],"Oh yeah, they already know.",nan,,1,180,RedStateRule,True,[]
271,['fbi'],The FBI obtained a warrant to monitor former Trump adviser Carter Page.,nan,FBI::*1*||Trump::*8*||Carter Page::*10*11*||,0,181,BostonGlobe,True,"[('fbi', 'g')]"
272,['fisa'],@matt_rawlik here's those FISA's we were talking about,nan,FISA's::*3*||,0,182,ARaw45,True,"[('fisa', 'g')]"
273,"['carter page', 'manafort', 'tillerson']","@AAANYC1 @M2324M @THXOne138 @cnnbrk Maybe you prefer the word of @Sebastiangorka, or Carter Page, Manafort, or Tillerson.",nan,Carter Page::*12*13*||Manafort::*14*||Tillerson::*16*||,0,183,MssAnthrope,True,"[('carter page', 'g'), ('manafort', 'g'), ('tillerson', 'na')]"
274,['see'],Nothing to see comrade.,nan,,1,183,MssAnthrope,True,"[('see', 'b')]"
275,[],@ResistanceParty Oh is this the oil industry consultant Carter Page??,nan,Carter Page::*8*9*||,0,184,AssHrdRndWorld,True,[]
