,2nd Iteration Candidates,TweetSentence,annotation,completeness,current_minus_entry,entry_batch,hashtags,index,phase1Candidates,sentID,tweetID,user
28,"['carter page', 'james bond']",It's just so fitting that Carter Page sounds like the name of a very lame James Bond ripoff character.,"['carter page', 'james bond']",True,0.0,2,nan,,Carter Page::*5*6*||James Bond::*15*16*||,0,115,nmehranfar91
29,"['obama', 'germany']",Maybe Obama is seeking asylum in Germany,"['obama', 'germany']",True,0.0,2,nan,,Obama::*1*||Germany::*6*||,0,116,cwa92464
30,['carter page'],"Wait, didn't @maddow crack this can of Carter Page open like, 3 weeks ago?",['carter page'],True,0.0,2,nan,,Carter Page::*7*8*||,0,117,realdasein
31,[],Or someone else..?,[],True,0.0,2,nan,,,1,117,realdasein
32,[],Let's stay focused on,[],True,0.0,2,"TrumpRussia, RussiaGate",,,0,118,BCaliNYC
33,"['comey', 'hillary', 'us']","Comey was doing all this during the time he dropped that Hillary letter on us, btw.","['comey', 'hillary']",True,0.0,2,nan,,Hillary::*11*||,0,119,GottaLaff
34,"['fbi', 'carter page']",Why did the FBI suppress the Carter Page story?,"['fbi', 'carter page']",True,0.0,2,nan,,FBI::*3*||Carter Page::*6*7*||,0,120,RoguePOTUStaff
35,[],This is less important than a stupid email server??,[],True,0.0,2,nan,,,1,120,RoguePOTUStaff
36,[],Dude acts like he's on meth.,[],True,0.0,2,nan,,,0,121,palesnightngale
37,[],Sucky liar *and* a tweaker.,[],True,0.0,2,nan,,,1,121,palesnightngale
38,['carter page'],Carter Page,['carter page'],True,0.0,2,nan,,nan,0,122,mrKeithBrennan
39,[],"Many ""holy sh*t""s:",[],True,0.0,2,nan,,,0,123,hslatkin
40,"['probable', 'russian', 'trump']",- probable cause that Russian agent was on Trump campaign,"['russian', 'trump']",True,0.0,2,nan,,Russian::*4*||Trump::*8*||,1,123,hslatkin
41,"['comey', 'hrc']","- Comey sat on this, made hay over HRC","['comey', 'hrc']",True,0.0,2,nan,,Comey::*1*||HRC::*8*||,2,123,hslatkin
42,"['page', 'mlk']",- Page sez he's like MLK,"['page', 'mlk']",True,0.0,2,nan,,Page::*1*||MLK::*5*||,3,123,hslatkin
43,"['trump', 'intel', 'fisa warrant', 'carter page', 'russia']",Trump has access to Intel..He knew of FISA Warrant/Carter Page &amp; still said no when asked if his campaign was n contact w/ Russia,['trump'],True,0.0,2,inners,,Intel::*4*||FISA Warrant::*8*9*||Carter Page::*10*11*||Russia::*25*||,0,124,battletested5
44,"['fisa', 'fbi', 'carter page 2016']",@AnnCoulter Wow let's talk about FISA that FBI took out on Carter Page 2016.,"['fisa', 'fbi', 'carter page']",True,0.0,2,nan,,FISA::*5*||FBI::*7*||Carter Page 2016::*11*12*13*||,0,125,llewis88
45,"['fbi', 'carter page', 'comey', 'bogus', 'clinton']",FBI was monitoring Carter Page WTF did Comey come up with those Bogus emails about Clinton @SMShow @OccupyDemocrats @JohnFugelsang @funder,"['fbi', 'carter page', 'comey', 'clinton']",True,0.0,2,nan,,Carter Page::*3*4*||Comey::*7*||Bogus::*12*||Clinton::*15*||,0,126,montetjwitter11
46,"['fbi', 'fisa warrant', 'trump', 'carter page']",****FBI obtained FISA warrant to monitor former Trump adviser Carter Page****,"['fbi', 'fisa', 'trump', 'carter page']",True,0.0,2,nan,,FISA::*2*||Trump::*7*||Carter Page::*9*10*||,0,127,jerZboyUSA
47,['sam clovis'],@shaltsch Sam Clovis.,['sam clovis'],True,0.0,2,nan,,Sam Clovis::*1*2*||,0,128,ChristinLuvsSno
48,"['comey', 'october 28', 'clinton']","Comey didn't announce this but on October 28, he went out of his way to announce the non-story of Clinton's emails","['comey', 'clinton']",True,0.0,2,nan,,October 28::*6*7*||Clinton's::*19*||,0,129,kevinmartin823
49,['russian'],...because he was a Russian agent.,[],True,0.0,2,TrumpRussia,,Russian::*4*||,0,130,GretchenVork
50,['trump'],On Trump's campaign team.,['russian'],True,0.0,2,TrumpRussia,,Trump's::*1*||,1,130,GretchenVork
51,"['fisa warrant', 'carter page']",We just found out about FISA Warrant n Carter Page and this is the best @realDonaldTrump can come up with to distract?,"['fisa', 'carter page']",True,0.0,2,nan,,FISA Warrant::*5*6*||Carter Page::*8*9*||,0,131,michaelclark50
52,[],Jail time,[],True,0.0,2,nan,,,0,132,NazDreaming
53,['us'],"Let us not be distracted by ignorance, @PressSec",[],True,0.0,2,nan,,,0,133,cthebones1
54,"['fbi', 'probable', 'trump', 'carter page', 'russia', 'fisa warrant']",FBI had probable cause that Trump adviser Carter Page was acting as a foreign agent for Russia &amp; got a FISA warrant,"['fbi', 'trump', 'carter page', 'russia', 'fisa']",True,0.0,2,nan,,Trump::*5*||Carter Page::*7*8*||Russia::*16*||FISA::*20*||,0,134,LauraJSilverman
55,[],Whichever one doesnt want to be thrown from a building or poisoned,[],True,0.0,2,"racetowitsec, kremlinklan, putinspuppet",,,0,135,coachcommnsense
56,"['fbi', 'carter', 'page', 'russia']",A warrant was issued to FBI last summer to monitor Carter Page who was acting as an agent of Russia,"['fbi', 'carter page', 'russia']",True,0.0,2,nan,,FBI::*5*||Carter Page::*10*11*||Russia::*19*||,0,136,Anti_DJTrump
57,['putin puppet show'],@JoeNBC PUTIN Puppet Show Is Now.,['putin'],True,0.0,2,nan,,PUTIN Puppet Show::*1*2*3*||,0,137,Bulldawg2482
58,"['judy', 'humor']",...Punch &amp; Judy Without the Humor.,[],True,0.0,2,nan,,Judy::*2*||Humor::*5*||,1,137,Bulldawg2482
59,['carter page'],...Was Carter Page in Janesville WI in September?,['judy'],True,0.0,2,nan,,nan,2,137,Bulldawg2482
60,[],Simple Question Yes or No,"['carter page', 'janesville']",True,0.0,2,nan,,nan,3,137,Bulldawg2482
61,[],@leyles7 Me too.,[],True,0.0,2,nan,,,0,138,delvish
62,['carter page'],Have heard about Carter Page?,['carter page'],True,0.0,2,nan,,Carter Page::*3*4*||,1,138,delvish
63,"['fbi', 'fisa warrant', 'russia']",FBI requested a FISA warrant last year to follow his activities in Russia,"['fbi', 'fisa', 'russia']",True,0.0,2,nan,,FISA::*3*||Russia::*12*||,2,138,delvish
64,[],Yawn,[],True,0.0,2,nan,,nan,0,139,CharlieFGordon1
65,"['carter page', 'fisa', 'evidence', 'russian']","@washingtonpost Dear Carter Page, if a judge granted the FISA, THERE WAS EVIDENCE such as you meeting with two known Russian spies.","['carter page', 'fisa', 'russian']",True,0.0,2,nan,,Carter Page::*2*3*||FISA::*9*||EVIDENCE::*12*||Russian::*20*||,0,140,Conscience4
66,[],Traitorous!,[],True,0.0,2,nan,,nan,1,140,Conscience4
67,[],Mutiny from stern to bow,[],True,0.0,2,nan,,,0,141,toyns
68,[],"Ah, but I was so much older then, I'm younger than that now",[],True,0.0,2,nan,,,1,141,toyns
69,"['probable', 'page']","""probable cause to believe Page was acting as an agent of a foreign power""",['page'],True,0.0,2,nan,,Page::*4*||,0,142,KPCCofframp
70,[],Maxine Waters is DA WOMAN.,['maxine waters'],True,0.0,2,nan,,nan,0,143,aliasvaughn
71,"['real', 'treason', 'russia']","THANK YOU for not EVER letting go of the REAL scandal: TREASON, collusion with Russia.",['russia'],True,0.0,2,nan,,REAL::*9*||TREASON::*11*||Russia::*14*||,1,143,aliasvaughn
72,"['fbi granted fisa warrant', '2monitor trump', 'carter page.fisa', 'probable', 'dt']",WashPost: FBI granted FISA warrant 2monitor Trump policy adviser Carter Page.FISA court found probable cause DT aide acting as foreign agent,"['fbi', 'fisa', 'trump', 'carter page']",True,0.0,2,nan,,FBI::*1*||FISA::*3*||2monitor Trump::*5*6*||Carter Page.FISA::*9*10*||DT::*15*||,0,144,Edwards20170125
73,"['lot', 'carter page']","@normative Which says a LOT about Carter Page,",['carter page'],True,0.0,2,nan,,LOT::*4*||Carter Page::*6*7*||,0,145,JustCallMeEd
74,"['fbi', 'fisa warrant', 'carter page']",FBI Counterintelligence Obtained  FISA Warrant For Carter Page,"['fbi', 'fisa', 'carter page']",True,0.0,2,"inners, maddow, lastword, TrumpRussia, Russiagate",,nan,0,146,deck449
75,"['trump', 'flynn', 'carter page']",@proust1974 He was so close to Trump that Flynn said he never even met Carter Page iirc.,"['trump', 'flynn', 'carter page']",True,0.0,2,nan,,Trump::*6*||Flynn::*8*||Carter Page::*14*15*||,0,147,PositiveInt
76,"['carter page', 'russian']",Carter Page had other contacts with Russian operatives that have not been publicly disclosed.,"['carter page', 'russian']",True,0.0,2,TrumpRussia,,Carter Page::*0*1*||Russian::*6*||,0,148,JebBoosh
77,[],GOP and DEM,"['gop', 'dem']",True,0.0,2,nan,,nan,0,149,tiwhitter
3,"['besides carter page', 'wh']",@Reuters Besides Carter Page acting as a foreign agent there has to be alot more in the WH.,"['carter page', 'wh']",True,0.0,3,nan,,Besides Carter Page::*1*2*3*||WH::*17*||,0,150,gs619usmc
4,['comey'],Comey is a POS.,['comey'],True,0.0,3,nan,,nan,0,151,truth_trumpet
5,"['weiner', 'knew', 'fisa warrant']","Major press event with Weiner email, but he KNEW about FISA warrant.","['weiner', 'fisa']",True,0.0,3,nan,,Weiner::*4*||KNEW::*8*||FISA::*10*||,1,151,truth_trumpet
6,['trump'],"Did it anyway, knowing the result would help tRump.",['trump'],True,0.0,3,nan,,,2,151,truth_trumpet
7,[],What a tangled web they weave...,[],True,0.0,3,nan,,,0,152,notherringfarts
8,"['intel', 'fbi']",I'm so grateful for our Intel community and FBI who will untangle all of it and lock them up!,['fbi'],True,0.0,3,nan,,Intel::*5*||FBI::*8*||,1,152,notherringfarts
9,['carter page'],@maddow Seems Carter Page drew the short straw.,['carter page'],True,0.0,3,AllColluded,,Carter Page::*2*3*||,0,153,Aneetchkoo
10,"['trump', 'co', 'page', 'fbi', 'russian']",Trump &amp; Co. offering up Page to FBI to take the blame for Russian interference.,"['trump', 'page', 'fbi', 'russian']",True,0.0,3,AllColluded,,Co::*2*||Page::*5*||FBI::*7*||Russian::*13*||,1,153,Aneetchkoo
11,[],Check this out!,[],True,0.0,3,Fiverr,,nan,0,154,newton_engineer
12,['sean spicer carter page'],I will do computer networking and IT security on   Sean Spicer Carter Page,"['sean spicer', 'carter page']",True,0.0,3,Fiverr,,Sean Spicer Carter Page::*9*10*11*12*||,1,154,newton_engineer
13,[],@DoctorPeterD @thehill We have seen what happens.,[],True,0.0,3,nan,,,0,155,TespGames
14,['carter page'],Carter Page was unmasked (it's in the press) and all signs point toward the former administration.,['carter page'],True,0.0,3,nan,,Carter Page::*0*1*||,1,155,TespGames
15,[],1/2,[],True,0.0,3,nan,,nan,2,155,TespGames
16,['warrant on carter page'],Warrant on Carter Page shows we no longer have smoke.,['carter page'],True,0.0,3,nan,,Warrant on Carter Page::*0*1*2*3*||,0,156,MichaelCastner
17,[],We have extreme heat.,[],True,0.0,3,nan,,,1,156,MichaelCastner
18,['acting atty general'],Acting Atty General must appoint a SpecΓÇª,['acting atty general'],True,0.0,3,nan,,Acting Atty General::*0*1*2*||Spec::*6*||,2,156,MichaelCastner
19,"['fbi', 'fisa warrant', 'trump', 'carter page']",BREAKING: FBI obtained FISA warrant to monitor former Trump adviser Carter Page  by  via @c0nvey,"['fbi', 'fisa', 'trump', 'carter page']",True,0.0,3,funder,,FBI::*1*||FISA::*3*||Trump::*8*||Carter Page::*10*11*||,0,157,susan_dover
20,[],March 2016:,[],True,0.0,3,nan,,nan,0,158,ekcj1234
21,"['good lord', 'trump']",@cnnbrk @Evan_McMullin Good Lord how many scandals can Trump  et al generate in a day?,['trump'],True,0.0,3,nan,,Good Lord::*2*3*||Trump::*8*||,0,159,GirlOnFireSally
22,['carter page fisa'],Carter Page FISA story and now this,"['carter page', 'fisa']",True,0.0,3,nan,,Carter Page FISA::*0*1*2*||,1,159,GirlOnFireSally
23,"['carter', 'fbi']",Carter  fbi warrant,"['carter', 'fbi']",True,0.0,3,trumprussia,,,0,160,lsfarmer311
24,['carter page'],"Place you bets, I say @realDonaldTrump will be out of office in next 12 months And @mike_pence needs to follow him too  ""Carter Page""",['carter page'],True,0.0,3,nan,,Carter Page::*22*23*||,0,161,Itsafairday
25,['chris hayes'],I remember his shit eating grin when Chris Hayes was interviewing him on,['chris hayes'],True,0.0,3,"Trumprussia, TrumpRussiaCollusion, russiagate",,Chris Hayes::*7*8*||,0,162,RWTrollPatrol
26,"['carter page fisa', 'big']",Almost a year later the Carter Page FISA news drops and this is BIG news?,"['carter page', 'fisa']",True,0.0,3,nan,,Carter Page FISA::*5*6*7*||BIG::*13*||,0,163,TheLabeler5000
27,['dems'],(Sarcasm) Dems working overtime to blow it up!,['dems'],True,0.0,3,nan,,Dems::*1*||,1,163,TheLabeler5000
28,"['fbi', 'election day', 'hillary clinton']","One of the two presidential candidates was under FBI investigation on Election Day, &amp; it wasnt Hillary Clinton.","['fbi', 'election day', 'hillary', 'hillary clinton']",True,0.0,3,TrumpRussia,,FBI::*8*||Election Day::*11*12*||Hillary Clinton::*16*17*||,0,164,PunchTrumpUS
29,['carter page'],Carter Page,['carter page'],True,0.0,3,TrumpRussia,,nan,1,164,PunchTrumpUS
30,"['hrc', 'white house', 'big']","@FBI BUT WENT AFTER HRC, NOW WE HAVE A LUNATIC IN THE WHITE HOUSE AND U HAVE BIG RESPONSIBILITY FOR THIS",['HRC'],True,0.0,3,nan,,nan,0,165,PamBattistella
31,"['fbi', 'fisa warrant', 'trump', 'carter page', 'comey']",FBI obtained FISA warrant to monitor former Trump adviser Carter Page makes Comey's subsequent actions all the more unfathomable.,"['fbi', 'fisa', 'trump', 'carter page', 'comey']",True,0.0,3,nan,,FISA::*2*||Trump::*7*||Carter Page::*9*10*||Comey's::*12*||,0,166,PunchTrumpUS
32,"['carter page', 'trump', 'fbi']","Carter Page, Former Trump Adviser, Monitored Last Summer By FBI Over  Contacts","['carter page', 'trump', 'fbi']",True,0.0,3,Russian,,nan,0,167,livechannelfeed
33,"['real', 'page']",this one is a real page turner,['nan'],True,0.0,3,nan,,nan,0,168,IamConiglio
34,['wapo'],@SenateGOP @washingtonpost  featured in a different WAPO article,['wapo'],True,0.0,3,trumpRussia,,WAPO::*6*||,0,169,Ban_Pres_Bannon
35,"['news of fisa warrant', 'carter page', 'flynn', 'trump']","News of FISA Warrant against Carter Page, continuing silence on Flynn, fits inference they've nailed Trump.","['fisa', 'carter page', 'flynn', 'trump']",True,0.0,3,nan,,News of FISA Warrant::*0*1*2*3*||Carter Page::*5*6*||Flynn::*10*||Trump::*15*||,0,170,KeithOlbermann
36,[],From 4/4,[],True,0.0,3,nan,,nan,1,170,KeithOlbermann
37,"['obama', 'irs']","The Obama administration used the national security intelligence apparatus against its political enemies, because the IRS wasn't enough.","['obama', 'irs']",True,0.0,3,nan,,Obama::*1*||IRS::*15*||,0,171,lheal
38,"['united airlines', 'carter page', 'devin nunes', 'sean spicer']","United Airlines thanks Carter Page, Devin Nunes and most importantly Sean Spicer","['united airlines', 'carter page', 'devin nunes', 'sean spicer']",True,0.0,3,nan,,United Airlines::*0*1*||Carter Page::*3*4*||Devin Nunes::*5*6*||Sean Spicer::*10*11*||,0,172,sabrinasingh24
39,"['trump', 'pbo']",I know you are not trying to say Trump was right about illegal wiretapping by PBO.,"['trump', 'pbo']",True,0.0,3,nan,,Trump::*8*||PBO::*15*||,0,173,upsnodowns
40,"['fisa warrant', 'fbi']",Worst spin of a legal FISA warrant by FBI.... ever.,"['fisa', 'fbi']",True,0.0,3,nan,,FISA::*5*||FBI::*8*||,1,173,upsnodowns
41,[],But her eemmmaaaaiiiiiiiiilllllllllllsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,[],True,0.0,3,nan,,,0,174,RSWestmoreland
42,"['sean spicer', 'hitler']",TRUMPLAND TODAY Sean Spicer says Hitler didn't gas anyone.,"['trumpland', 'sean spicer', 'hitler']",True,0.0,3,nan,,Sean Spicer::*2*3*||Hitler::*5*||,0,175,joesentme
43,"['carter page', 'fbi', 'martin luther king']",Carter Page says FBI surveillance of him is like spying on Martin Luther King,"['carter page', 'fbi', 'martin luther king']",True,0.0,3,nan,,Carter Page::*0*1*||FBI::*3*||Martin Luther King::*11*12*13*||,1,175,joesentme
44,['us'],NOT breaking- (to those of us paying attention ) thanks to @LouiseMensch,[],True,0.0,3,nan,,,0,176,sahmiya_says_GO
45,[],"But those @HillaryClinton emails........(looking for ""head exploding"" emoji)",[],True,0.0,3,nan,,,0,177,Aiims1742
46,"['tease', 'carter page', 'go', 'tease']","I created this Tease for ""carter page"" using T. Go to  to create &amp; share a Tease for any topic.",['carter page'],True,0.0,3,nan,,Tease::*3*||Go::*9*||Tease::*16*||,0,178,TipTop_News
47,['evidence'],It's like they don't get that what's been confirmed here is that there is major evidence of collusion.,[],True,0.0,3,nan,,,0,179,IsobelCarr
48,['msm'],Will someone tell the MSM?,['msm'],True,0.0,3,nan,,MSM::*4*||,0,180,RedStateRule
49,[],"Oh yeah, they already know.",[],True,0.0,3,nan,,,1,180,RedStateRule
50,"['fbi', 'trump', 'carter page']",The FBI obtained a warrant to monitor former Trump adviser Carter Page.,"['fbi', 'trump', 'carter page']",True,0.0,3,nan,,FBI::*1*||Trump::*8*||Carter Page::*10*11*||,0,181,BostonGlobe
51,['fisa'],@matt_rawlik here's those FISA's we were talking about,['fisa'],True,0.0,3,nan,,FISA's::*3*||,0,182,ARaw45
52,"['carter page', 'manafort', 'tillerson']","@AAANYC1 @M2324M @THXOne138 @cnnbrk Maybe you prefer the word of @Sebastiangorka, or Carter Page, Manafort, or Tillerson.","['carter page', 'manafort', 'tillerson']",True,0.0,3,nan,,Carter Page::*12*13*||Manafort::*14*||Tillerson::*16*||,0,183,MssAnthrope
53,[],Nothing to see comrade.,[],True,0.0,3,nan,,,1,183,MssAnthrope
54,['carter page'],@ResistanceParty Oh is this the oil industry consultant Carter Page??,[],True,0.0,3,nan,,Carter Page::*8*9*||,0,184,AssHrdRndWorld
55,[],&amp; Who pray tell recommended him?,[],True,0.0,3,nan,,,1,184,AssHrdRndWorld
56,['washington post'],Washington Post app download,['washington post'],True,0.0,3,SDLive,,Washington Post::*0*1*||,0,185,googleplay_aps
57,['carter page'],Carter Page,['carter page'],True,0.0,3,SDLive,,nan,1,185,googleplay_aps
58,"['ceo of russia oil', 'trump', 'us']",CEO of Russia Oil offered Trump adviser he felt deal to get US sanctions lifted:,"['ceo', 'russia', 'russia oil', 'trump', 'us']",True,0.0,3,nan,,CEO of Russia Oil::*0*1*2*3*||Trump::*5*||US::*12*||,0,186,JC12Tx
59,['trump'],So...either Trump was duped or was complicit,['trump'],True,0.0,3,nan,,Trump::*2*||,0,187,SC_Ropp
60,[],quel surprise!,[],True,0.0,3,nan,,,0,188,pattirmuller
61,"['fbi', 'fisa warrant', 'trump', 'carter page']",FBI obtained FISA warrant to monitor former Trump adviser Carter Page,"['fbi', 'fisa', 'trump', 'carter page']",True,0.0,3,nan,,FISA::*2*||Trump::*7*||Carter Page::*9*10*||,1,188,pattirmuller
62,['fbi'],Why didnt FBI annouce that investigation,['fbi'],True,0.0,3,nan,,FBI::*2*||,0,189,razzberry1947
63,[],This may be awkward....,[],True,0.0,3,nan,,,0,190,LetsTrekSpain
64,"['trump', 'russian', 'carter']","Relieved that Trump only surrounds himself with the best people-the best people with Russian ties: Carter Page,Flynn,Manafort...","['trump', 'russian', 'carter page', 'flynn', 'manafort']",True,0.0,3,inners,,Trump::*2*||Russian::*13*||Carter Page::*15*16*||,0,191,ChiOneToo
65,"['carter page', 'russian']",Carter Page under investigation for suspicious Russian ties,"['carter page', 'russian']",True,0.0,3,"Trumprussia, russiagate",,Carter Page::*0*1*||Russian::*6*||,0,192,lfbensimon
66,[],So the second domino falls - who gets the best deal???,[],True,0.0,3,nan,,,0,193,jprah1
67,[],Hope they took his passport,[],True,0.0,3,nan,,,1,193,jprah1
68,"['carter page', 'russia']","Think @maddow will be telling the ""Carter Page to Russia with Love"" story tonight?","['carter page', 'russia']",True,0.0,3,russiagate,,Carter Page to Russia with Love::*6*7*8*9*10*11*||,0,194,Storeees
69,['carter page'],"@realDonaldTrump Yep, Carter Page was being survield.",['carter page'],True,0.0,3,nan,,Carter Page::*2*3*||,0,195,EHines44
70,"['fisa', 'russia', '30k']","FISA warrent issued, you asked Russia to find 30K @HillaryClinton emails hose coming","['fisa', 'russia']",True,0.0,3,nan,,Russia::*5*||30K::*8*||,1,195,EHines44
